Time,Current,Voltage,Temperature
519,-19.998369,3.7165518,26.254511
520.000007629395,-20.040791,3.7164013,26.323246
521.000007629395,-20.039094,3.7170529,26.361441
522.000007629395,-20.003461,3.7172532,26.380539
523.000007629395,-20.023822,3.7176042,26.411104
524.000007629395,-19.957646,3.7176042,26.334715
525,-20.010246,3.7181053,26.388168
526.000007629395,-19.962736,3.718406,26.422548
527.000015258789,-19.937283,3.7183559,26.414919
528.000007629395,-20.049273,3.7184563,26.491283
529.000007629395,-20.008551,3.7190576,26.380539
530.000007629395,-20.015338,3.7192581,26.365255
531.000007629395,-20.05776,3.7196591,26.365255
532.000007629395,-20.013641,3.7196591,26.162863
533.000015258789,-20.047578,3.7193582,26.388168
534,-20.034004,3.7207115,26.395821
535.000007629395,-19.981402,3.7204108,26.353811
536.000007629395,-19.962736,3.7202103,26.281237
537.000007629395,-20.003461,3.7211125,26.392006
538.000007629395,-20.003461,3.7212126,26.3309
539.000007629395,-19.989885,3.7211626,26.395821
540.000007629395,-20.01873,3.7221148,26.334715
541.000007629395,-20.040791,3.7221649,26.3309
542.000015258789,-19.991582,3.7221649,26.361441
543.000007629395,-19.966129,3.7227664,26.369095
544.000007629395,-20.050971,3.7229166,26.521849
545.000007629395,-19.984793,3.7234178,26.453114
546.000007629395,-19.964434,3.7232676,26.243042
547.000007629395,-20.008551,3.7231672,26.399635
548.000007629395,-20.042486,3.7239192,26.414919
549,-19.976313,3.7240694,26.208687
550.000007629395,-19.974613,3.72437,26.269793
551.000007629395,-19.994977,3.7246709,26.388168
552.000007629395,-20.015338,3.7249715,26.243042
553.000007629395,-20.020428,3.7250216,26.399635
554.000007629395,-20.042486,3.7253726,26.395821
555.000007629395,-20.076424,3.7254226,26.37291
556.000007629395,-20.039094,3.7258737,26.353811
557.000015258789,-19.966129,3.7263749,26.311802
558,-20.022127,3.7265251,26.456928
559.000007629395,-20.017035,3.7265251,26.495123
560.000007629395,-20.01873,3.7271767,26.392006
561.000007629395,-20.039094,3.7273271,26.365255
562.000007629395,-20.005156,3.7274773,26.357626
563.000007629395,-19.964434,3.7274773,26.189589
564,-19.991582,3.7281289,26.430178
565.000007629395,-20.049273,3.7283795,26.395821
566.000015258789,-20.001764,3.7286301,26.349997
567.000007629395,-19.942375,3.728931,26.143764
568.000007629395,-20.030607,3.7290311,26.323246
569.000007629395,-20.050971,3.7292817,26.334715
570.000007629395,-19.979703,3.7295322,26.185774
571.000007629395,-19.994977,3.7301838,26.468372
572.000015258789,-20.086605,3.7301838,26.384354
573,-20.032307,3.7304344,26.369095
574.000007629395,-19.961039,3.7306349,26.269793
575.000007629395,-20.037396,3.7311361,26.453114
576.000007629395,-20.045881,3.7312362,26.349997
577.000007629395,-19.9831,3.7315371,26.361441
578.000007629395,-20.047578,3.7316372,26.399635
579.000007629395,-20.023822,3.7322888,26.430178
580.000007629395,-20.010246,3.7325895,26.26214
581.000015258789,-20.027217,3.7326896,26.254511
582,-19.959342,3.7328901,26.399635
583.000007629395,-20.015338,3.7331407,26.365255
584.000007629395,-20.023822,3.7332411,26.243042
585.000007629395,-20.023822,3.7338924,26.37291
586.000007629395,-19.988189,3.7339427,26.365255
587.000007629395,-19.988189,3.7342935,26.307987
588,-20.017035,3.7348447,26.227783
589.000007629395,-20.032307,3.7347946,26.414919
590.000015258789,-20.01873,3.7349451,26.292706
591.000007629395,-19.971221,3.7349951,26.388168
